159,31,4,2025-08-23,09:00:00.0000000,3.000,37.000,13.000
160,31,11,2025-08-23,09:00:00.0000000,3.000,37.000,13.000
161,31,7,2025-08-23,09:00:00.0000000,2.000,4.000,2.000
162,31,14,2025-08-23,09:00:00.0000000,2.000,4.000,2.000
163,419,3,2025-08-23,09:00:00.0000000,37.000,66.000,56.000
164,419,10,2025-08-23,09:00:00.0000000,37.000,66.000,56.000
165,419,7,2025-08-23,09:00:00.0000000,4.000,10.000,5.000
166,419,14,2025-08-23,09:00:00.0000000,4.000,10.000,5.000
169,294,6,2025-08-23,09:00:00.0000000,9.000,27.000,18.000
170,294,13,2025-08-23,09:00:00.0000000,9.000,27.000,18.000
171,295,4,2025-08-23,09:00:00.0000000,5.000,15.000,8.000
172,295,11,2025-08-23,09:00:00.0000000,5.000,15.000,8.000
173,134,2,2025-08-23,09:00:00.0000000,8.000,27.000,16.000
174,134,9,2025-08-23,09:00:00.0000000,8.000,27.000,16.000
175,134,6,2025-08-23,09:00:00.0000000,10.000,31.000,21.000
176,134,13,2025-08-23,09:00:00.0000000,10.000,31.000,21.000
177,3,2,2025-08-23,09:00:00.0000000,3.000,12.000,7.000
178,3,9,2025-08-23,09:00:00.0000000,3.000,12.000,7.000
179,3,5,2025-08-23,09:00:00.0000000,5.000,11.000,7.000
180,3,12,2025-08-23,09:00:00.0000000,5.000,11.000,7.000
181,5,2,2025-08-23,09:00:00.0000000,23.000,217.000,85.000
182,5,9,2025-08-23,09:00:00.0000000,23.000,217.000,85.000
183,9,3,2025-08-23,09:00:00.0000000,71.000,106.000,77.000
184,9,10,2025-08-23,09:00:00.0000000,71.000,106.000,77.000
185,17,2,2025-08-23,09:00:00.0000000,4.000,118.000,45.000
186,17,9,2025-08-23,09:00:00.0000000,4.000,118.000,45.000
187,28,2,2025-08-23,09:00:00.0000000,32.000,150.000,89.000
188,28,9,2025-08-23,09:00:00.0000000,32.000,150.000,89.000
189,28,1,2025-08-23,09:00:00.0000000,4.000,8.000,6.000
190,28,8,2025-08-23,09:00:00.0000000,4.000,8.000,6.000
191,267,5,2025-08-23,09:00:00.0000000,2.000,16.000,5.000
192,267,12,2025-08-23,09:00:00.0000000,2.000,16.000,5.000
193,339,7,2025-08-23,09:00:00.0000000,1.000,4.000,1.000
194,339,14,2025-08-23,09:00:00.0000000,1.000,4.000,1.000
195,244,2,2025-08-23,09:00:00.0000000,5.000,27.000,15.000
196,244,9,2025-08-23,09:00:00.0000000,5.000,27.000,15.000
197,244,4,2025-08-23,09:00:00.0000000,24.000,41.000,32.000
198,244,11,2025-08-23,09:00:00.0000000,24.000,41.000,32.000
199,244,5,2025-08-23,09:00:00.0000000,1.000,1.000,1.000
200,244,12,2025-08-23,09:00:00.0000000,1.000,1.000,1.000
201,391,4,2025-08-23,09:00:00.0000000,29.000,69.000,49.000
202,391,11,2025-08-23,09:00:00.0000000,29.000,69.000,49.000
203,391,1,2025-08-23,09:00:00.0000000,5.000,8.000,6.000
204,391,8,2025-08-23,09:00:00.0000000,5.000,8.000,6.000
207,1,6,2025-08-23,09:00:00.0000000,3.000,10.000,5.000
208,1,13,2025-08-23,09:00:00.0000000,3.000,10.000,5.000
209,156,3,2025-08-23,09:00:00.0000000,41.000,96.000,55.000
210,156,10,2025-08-23,09:00:00.0000000,41.000,96.000,55.000
211,156,7,2025-08-23,09:00:00.0000000,18.000,45.000,24.000
212,156,14,2025-08-23,09:00:00.0000000,18.000,45.000,24.000
213,167,2,2025-08-23,09:00:00.0000000,62.000,305.000,134.000
214,167,9,2025-08-23,09:00:00.0000000,62.000,305.000,134.000
215,79,6,2025-08-23,09:00:00.0000000,12.000,58.000,28.000
216,79,13,2025-08-23,09:00:00.0000000,12.000,58.000,28.000
217,57,4,2025-08-23,09:00:00.0000000,51.000,166.000,107.000
218,57,11,2025-08-23,09:00:00.0000000,51.000,166.000,107.000
219,57,7,2025-08-23,09:00:00.0000000,14.000,163.000,21.000
220,57,14,2025-08-23,09:00:00.0000000,14.000,163.000,21.000
223,122,5,2025-08-23,09:00:00.0000000,60.000,62.000,61.000
224,122,12,2025-08-23,09:00:00.0000000,60.000,62.000,61.000
225,124,3,2025-08-23,09:00:00.0000000,10.000,55.000,23.000
226,124,10,2025-08-23,09:00:00.0000000,10.000,55.000,23.000
227,124,7,2025-08-23,09:00:00.0000000,4.000,21.000,10.000
228,124,14,2025-08-23,09:00:00.0000000,4.000,21.000,10.000
229,157,4,2025-08-23,09:00:00.0000000,18.000,30.000,24.000
230,157,11,2025-08-23,09:00:00.0000000,18.000,30.000,24.000
231,157,1,2025-08-23,09:00:00.0000000,1.000,2.000,2.000
232,157,8,2025-08-23,09:00:00.0000000,1.000,2.000,2.000
233,157,3,2025-08-23,09:00:00.0000000,18.000,27.000,26.000
234,157,10,2025-08-23,09:00:00.0000000,18.000,27.000,26.000
235,387,6,2025-08-23,09:00:00.0000000,9.000,9.000,9.000
236,387,13,2025-08-23,09:00:00.0000000,9.000,9.000,9.000
237,387,1,2025-08-23,09:00:00.0000000,3.000,3.000,3.000
238,387,8,2025-08-23,09:00:00.0000000,3.000,3.000,3.000
239,326,6,2025-08-23,09:00:00.0000000,5.000,24.000,13.000
240,326,13,2025-08-23,09:00:00.0000000,5.000,24.000,13.000
241,328,4,2025-08-23,09:00:00.0000000,34.000,160.000,85.000
242,328,11,2025-08-23,09:00:00.0000000,34.000,160.000,85.000
243,328,6,2025-08-23,09:00:00.0000000,17.000,78.000,40.000
244,328,13,2025-08-23,09:00:00.0000000,17.000,78.000,40.000
245,328,1,2025-08-23,09:00:00.0000000,5.000,7.000,5.000
246,328,8,2025-08-23,09:00:00.0000000,5.000,7.000,5.000
247,357,7,2025-08-23,09:00:00.0000000,43.000,73.000,45.000
248,357,14,2025-08-23,09:00:00.0000000,43.000,73.000,45.000
249,399,6,2025-08-23,09:00:00.0000000,36.000,148.000,74.000
250,399,13,2025-08-23,09:00:00.0000000,36.000,148.000,74.000
251,399,5,2025-08-23,09:00:00.0000000,2.000,14.000,6.000
252,399,12,2025-08-23,09:00:00.0000000,2.000,14.000,6.000
253,399,3,2025-08-23,09:00:00.0000000,47.000,80.000,61.000
254,399,10,2025-08-23,09:00:00.0000000,47.000,80.000,61.000
255,334,3,2025-08-23,09:00:00.0000000,2.000,28.000,6.000
256,334,10,2025-08-23,09:00:00.0000000,2.000,28.000,6.000
257,344,6,2025-08-23,09:00:00.0000000,19.000,63.000,36.000
258,344,13,2025-08-23,09:00:00.0000000,19.000,63.000,36.000
259,344,7,2025-08-23,09:00:00.0000000,4.000,9.000,6.000
260,344,14,2025-08-23,09:00:00.0000000,4.000,9.000,6.000
261,361,1,2025-08-23,09:00:00.0000000,3.000,4.000,4.000
262,361,8,2025-08-23,09:00:00.0000000,3.000,4.000,4.000
263,436,2,2025-08-23,09:00:00.0000000,6.000,18.000,11.000
264,436,9,2025-08-23,09:00:00.0000000,6.000,18.000,11.000
265,436,4,2025-08-23,09:00:00.0000000,11.000,22.000,17.000
266,436,11,2025-08-23,09:00:00.0000000,11.000,22.000,17.000
267,436,3,2025-08-23,09:00:00.0000000,2.000,16.000,7.000
268,436,10,2025-08-23,09:00:00.0000000,2.000,16.000,7.000
269,477,5,2025-08-23,09:00:00.0000000,2.000,16.000,10.000
270,477,12,2025-08-23,09:00:00.0000000,2.000,16.000,10.000
271,56,6,2025-08-23,09:00:00.0000000,2.000,11.000,7.000
272,56,13,2025-08-23,09:00:00.0000000,2.000,11.000,7.000
273,56,5,2025-08-23,09:00:00.0000000,2.000,18.000,12.000
274,56,12,2025-08-23,09:00:00.0000000,2.000,18.000,12.000
275,56,3,2025-08-23,09:00:00.0000000,8.000,39.000,13.000
276,56,10,2025-08-23,09:00:00.0000000,8.000,39.000,13.000
277,138,7,2025-08-23,09:00:00.0000000,11.000,20.000,15.000
278,138,14,2025-08-23,09:00:00.0000000,11.000,20.000,15.000
279,241,7,2025-08-23,09:00:00.0000000,22.000,44.000,31.000
280,241,14,2025-08-23,09:00:00.0000000,22.000,44.000,31.000
281,425,3,2025-08-23,09:00:00.0000000,7.000,42.000,21.000
282,425,10,2025-08-23,09:00:00.0000000,7.000,42.000,21.000
283,429,1,2025-08-23,09:00:00.0000000,6.000,12.000,9.000
284,429,8,2025-08-23,09:00:00.0000000,6.000,12.000,9.000
285,430,6,2025-08-23,09:00:00.0000000,8.000,66.000,30.000
286,430,13,2025-08-23,09:00:00.0000000,8.000,66.000,30.000
287,430,5,2025-08-23,09:00:00.0000000,1.000,8.000,4.000
288,430,12,2025-08-23,09:00:00.0000000,1.000,8.000,4.000
291,474,3,2025-08-23,09:00:00.0000000,24.000,188.000,30.000
292,474,10,2025-08-23,09:00:00.0000000,24.000,188.000,30.000
293,286,3,2025-08-23,09:00:00.0000000,10.000,140.000,70.000
294,286,10,2025-08-23,09:00:00.0000000,10.000,140.000,70.000
295,324,2,2025-08-23,09:00:00.0000000,2.000,143.000,64.000
296,324,9,2025-08-23,09:00:00.0000000,2.000,143.000,64.000
297,324,4,2025-08-23,09:00:00.0000000,1.000,141.000,98.000
298,324,11,2025-08-23,09:00:00.0000000,1.000,141.000,98.000
299,325,1,2025-08-23,09:00:00.0000000,1.000,4.000,3.000
300,325,8,2025-08-23,09:00:00.0000000,1.000,4.000,3.000
301,325,5,2025-08-23,09:00:00.0000000,10.000,27.000,17.000
302,325,12,2025-08-23,09:00:00.0000000,10.000,27.000,17.000
303,288,4,2025-08-23,09:00:00.0000000,36.000,89.000,66.000
304,288,11,2025-08-23,09:00:00.0000000,36.000,89.000,66.000
305,273,4,2025-08-23,09:00:00.0000000,42.000,108.000,76.000
306,273,11,2025-08-23,09:00:00.0000000,42.000,108.000,76.000
307,274,2,2025-08-23,09:00:00.0000000,27.000,197.000,87.000
308,274,9,2025-08-23,09:00:00.0000000,27.000,197.000,87.000
309,167,3,2025-08-23,09:00:00.0000000,23.000,103.000,42.000
310,167,10,2025-08-23,09:00:00.0000000,23.000,103.000,42.000
311,220,4,2025-08-23,09:00:00.0000000,28.000,123.000,74.000
312,220,11,2025-08-23,09:00:00.0000000,28.000,123.000,74.000
313,220,5,2025-08-23,09:00:00.0000000,8.000,20.000,12.000
314,220,12,2025-08-23,09:00:00.0000000,8.000,20.000,12.000
315,238,2,2025-08-23,09:00:00.0000000,45.000,213.000,79.000
316,238,9,2025-08-23,09:00:00.0000000,45.000,213.000,79.000
317,238,7,2025-08-23,09:00:00.0000000,7.000,76.000,25.000
318,238,14,2025-08-23,09:00:00.0000000,7.000,76.000,25.000
319,7,1,2025-08-23,09:00:00.0000000,3.000,5.000,4.000
320,7,8,2025-08-23,09:00:00.0000000,3.000,5.000,4.000
321,145,7,2025-08-23,09:00:00.0000000,12.000,68.000,22.000
322,145,14,2025-08-23,09:00:00.0000000,12.000,68.000,22.000
323,338,2,2025-08-23,09:00:00.0000000,26.000,55.000,37.000
324,338,9,2025-08-23,09:00:00.0000000,26.000,55.000,37.000
325,374,2,2025-08-23,09:00:00.0000000,1.000,57.000,17.000
326,374,9,2025-08-23,09:00:00.0000000,1.000,57.000,17.000
327,443,4,2025-08-23,09:00:00.0000000,15.000,29.000,23.000
328,443,11,2025-08-23,09:00:00.0000000,15.000,29.000,23.000
329,432,2,2025-08-23,09:00:00.0000000,21.000,43.000,29.000
330,432,9,2025-08-23,09:00:00.0000000,21.000,43.000,29.000
331,176,2,2025-08-23,09:00:00.0000000,42.000,81.000,62.000
332,176,9,2025-08-23,09:00:00.0000000,42.000,81.000,62.000
333,176,6,2025-08-23,09:00:00.0000000,4.000,12.000,9.000
334,176,13,2025-08-23,09:00:00.0000000,4.000,12.000,9.000
335,176,7,2025-08-23,09:00:00.0000000,4.000,43.000,22.000
336,176,14,2025-08-23,09:00:00.0000000,4.000,43.000,22.000
339,473,1,2025-08-23,09:00:00.0000000,2.000,4.000,3.000
340,473,8,2025-08-23,09:00:00.0000000,2.000,4.000,3.000
341,473,7,2025-08-23,09:00:00.0000000,26.000,28.000,27.000
342,473,14,2025-08-23,09:00:00.0000000,26.000,28.000,27.000
343,215,5,2025-08-23,09:00:00.0000000,42.000,45.000,43.000
344,215,12,2025-08-23,09:00:00.0000000,42.000,45.000,43.000
345,230,2,2025-08-23,09:00:00.0000000,19.000,41.000,27.000
346,230,9,2025-08-23,09:00:00.0000000,19.000,41.000,27.000
347,230,7,2025-08-23,09:00:00.0000000,8.000,15.000,15.000
348,230,14,2025-08-23,09:00:00.0000000,8.000,15.000,15.000
349,201,5,2025-08-23,09:00:00.0000000,19.000,20.000,19.000
350,201,12,2025-08-23,09:00:00.0000000,19.000,20.000,19.000
351,97,3,2025-08-23,09:00:00.0000000,46.000,50.000,48.000
352,97,10,2025-08-23,09:00:00.0000000,46.000,50.000,48.000
353,97,7,2025-08-23,09:00:00.0000000,5.000,11.000,6.000
354,97,14,2025-08-23,09:00:00.0000000,5.000,11.000,6.000
355,149,6,2025-08-23,09:00:00.0000000,9.000,10.000,9.000
356,149,13,2025-08-23,09:00:00.0000000,9.000,10.000,9.000
357,149,3,2025-08-23,09:00:00.0000000,16.000,120.000,34.000
358,149,10,2025-08-23,09:00:00.0000000,16.000,120.000,34.000
361,455,6,2025-08-23,09:00:00.0000000,6.000,10.000,7.000
362,455,13,2025-08-23,09:00:00.0000000,6.000,10.000,7.000
363,455,3,2025-08-23,09:00:00.0000000,18.000,121.000,61.000
364,455,10,2025-08-23,09:00:00.0000000,18.000,121.000,61.000
365,455,7,2025-08-23,09:00:00.0000000,11.000,14.000,12.000
366,455,14,2025-08-23,09:00:00.0000000,11.000,14.000,12.000
367,123,4,2025-08-23,09:00:00.0000000,69.000,346.000,158.000
368,123,11,2025-08-23,09:00:00.0000000,69.000,346.000,158.000
373,311,7,2025-08-23,09:00:00.0000000,15.000,25.000,15.000
374,311,14,2025-08-23,09:00:00.0000000,15.000,25.000,15.000
375,285,2,2025-08-23,09:00:00.0000000,5.000,86.000,39.000
376,285,9,2025-08-23,09:00:00.0000000,5.000,86.000,39.000
377,360,1,2025-08-23,09:00:00.0000000,5.000,5.000,5.000
378,360,8,2025-08-23,09:00:00.0000000,5.000,5.000,5.000
379,360,7,2025-08-23,09:00:00.0000000,24.000,25.000,24.000
380,360,14,2025-08-23,09:00:00.0000000,24.000,25.000,24.000
381,410,2,2025-08-23,09:00:00.0000000,31.000,61.000,49.000
382,410,9,2025-08-23,09:00:00.0000000,31.000,61.000,49.000
383,418,2,2025-08-23,09:00:00.0000000,17.000,67.000,31.000
384,418,9,2025-08-23,09:00:00.0000000,17.000,67.000,31.000
385,418,3,2025-08-23,09:00:00.0000000,32.000,59.000,34.000
386,418,10,2025-08-23,09:00:00.0000000,32.000,59.000,34.000
387,468,6,2025-08-23,09:00:00.0000000,9.000,10.000,9.000
388,468,13,2025-08-23,09:00:00.0000000,9.000,10.000,9.000
389,45,3,2025-08-23,09:00:00.0000000,14.000,31.000,27.000
390,45,10,2025-08-23,09:00:00.0000000,14.000,31.000,27.000
391,66,5,2025-08-23,09:00:00.0000000,6.000,14.000,10.000
392,66,12,2025-08-23,09:00:00.0000000,6.000,14.000,10.000
393,144,2,2025-08-23,09:00:00.0000000,5.000,25.000,12.000
394,144,9,2025-08-23,09:00:00.0000000,5.000,25.000,12.000
395,181,1,2025-08-23,09:00:00.0000000,2.000,3.000,3.000
396,181,8,2025-08-23,09:00:00.0000000,2.000,3.000,3.000
399,174,1,2025-08-23,09:00:00.0000000,5.000,6.000,6.000
400,174,8,2025-08-23,09:00:00.0000000,5.000,6.000,6.000
403,260,5,2025-08-23,09:00:00.0000000,8.000,15.000,10.000
404,260,12,2025-08-23,09:00:00.0000000,8.000,15.000,10.000
405,260,3,2025-08-23,09:00:00.0000000,2.000,62.000,4.000
